
Symbol table '.dynsym' contains 2746 entries:
   Num:    Value  Size Type    Bind   Vis      Ndx Name
  1479: 000c81f0    44 FUNC    WEAK   DEFAULT    8 pthread_rwlock_wrlock
  1480: 00044fa0    97 FUNC    GLOBAL DEFAULT    8 sethostname
  1481: 000506e0     0 FUNC    WEAK   DEFAULT    8 aio_error
  1482: 0001d6f0    48 FUNC    GLOBAL DEFAULT    8 wmemset
  1483: 00081150   235 FUNC    GLOBAL DEFAULT    8 __rpc_sockinfo2netid
  1484: 0004f5f0    42 FUNC    GLOBAL DEFAULT    8 setpgrp
  1485: 00050f60     0 FUNC    WEAK   DEFAULT    8 _shutdown
  1486: 00041710   187 FUNC    GLOBAL DEFAULT    8 wordexp
  1487: 000dcca4     4 OBJECT  GLOBAL DEFAULT   18 __rpc_lowvers
  1488: 000662cc     0 FUNC    GLOBAL DEFAULT    8 __sys_setitimer
  1489: 000d4220    96 OBJECT  GLOBAL DEFAULT   11 _gmonparam
  1490: 000a7860    57 FUNC    GLOBAL DEFAULT    8 strncpy
  1491: 000ab900  1563 FUNC    GLOBAL DEFAULT    8 __collate_load_tables
  1492: 000b7dfc     0 FUNC    WEAK   DEFAULT    8 unlink
  1493: 00051300     0 FUNC    WEAK   DEFAULT    8 sync
  1494: 00051060     0 FUNC    WEAK   DEFAULT    8 getrusage
  1495: 00051790   568 FUNC    GLOBAL DEFAULT    8 setenv
  1496: 000b1ac0   253 FUNC    GLOBAL DEFAULT    8 __rec_close
  1497: 0005e028     0 FUNC    WEAK   DEFAULT    8 _socketpair
  1498: 0004fba0     0 FUNC    GLOBAL DEFAULT    8 __sys_extattr_li[...]
  1499: 000885a0    50 FUNC    GLOBAL DEFAULT    8 err_set_file
  1500: 0004fbe0     0 FUNC    GLOBAL DEFAULT    8 __sys_extattr_list_fd
  1501: 0004f7b0    51 FUNC    GLOBAL DEFAULT    8 __creat
  1502: 00035930    42 FUNC    GLOBAL DEFAULT    8 acl_delete_file_np
  1503: 000c5ed0   945 FUNC    GLOBAL DEFAULT    8 __sfvwrite
  1504: 0004ff00     0 FUNC    WEAK   DEFAULT    8 ksem_init
  1505: 000a2d80   232 FUNC    GLOBAL DEFAULT    8 strcasecmp
  1506: 000506a0     0 FUNC    WEAK   DEFAULT    8 _aio_write
  1507: 000505a0     0 FUNC    GLOBAL DEFAULT    8 __sys_sched_yield
  1508: 000369f4     0 FUNC    WEAK   DEFAULT    8 htonl
  1509: 000a782c     0 FUNC    WEAK   DEFAULT    8 sendto
  1510: 00050a00     0 FUNC    WEAK   DEFAULT    8 lchmod
  1511: 00034a10   155 FUNC    GLOBAL DEFAULT    8 acl_set_link_np
  1512: 00087a20    77 FUNC    GLOBAL DEFAULT    8 xdr_u_long
  1513: 00050160     0 FUNC    GLOBAL DEFAULT    8 __sys_kse_release
  1514: 00050040     0 FUNC    GLOBAL DEFAULT    8 __sys_uuidgen
  1515: 00050500     0 FUNC    WEAK   DEFAULT    8 _jail
  1516: 00051240     0 FUNC    WEAK   DEFAULT    8 revoke
  1517: 00050580     0 FUNC    WEAK   DEFAULT    8 sched_get_priori[...]
  1518: 000451b0   125 FUNC    GLOBAL DEFAULT    8 __sem_init
  1519: 000a6280    38 FUNC    GLOBAL DEFAULT    8 __ns_get32
  1520: 00079600   475 FUNC    GLOBAL DEFAULT    8 setnetgrent
  1521: 00084330    68 FUNC    GLOBAL DEFAULT    8 hesiod_end
  1522: 000c72d0    92 FUNC    WEAK   DEFAULT    8 funlockfile
  1523: 0004f8d0    17 FUNC    GLOBAL DEFAULT    8 dbm_close
  1524: 0004bcd0   105 FUNC    GLOBAL DEFAULT    8 setfstab
  1525: 0003db60   107 FUNC    GLOBAL DEFAULT    8 wcwidth
  1526: 000a9e30   176 FUNC    GLOBAL DEFAULT    8 __detect_path_locale
  1527: 0005e008     0 FUNC    WEAK   DEFAULT    8 _sysarch
  1528: 00040720    18 FUNC    GLOBAL DEFAULT    8 isascii
  1529: 00081c70   227 FUNC    GLOBAL DEFAULT    8 xdr_replymsg
  1530: 00050780     0 FUNC    GLOBAL DEFAULT    8 __sys_setresuid
  1531: 000c8330    58 FUNC    WEAK   DEFAULT    8 pthread_sigmask
  1532: 000d4828     4 OBJECT  GLOBAL DEFAULT   11 __rpc_minfd
  1533: 00050580     0 FUNC    GLOBAL DEFAULT    8 __sys_sched_get_[...]
  1534: 000247f0   315 FUNC    GLOBAL DEFAULT    8 uuid_from_string
  1535: 000501e0     0 FUNC    WEAK   DEFAULT    8 kse_exit
  1536: 0005f670    52 FUNC    GLOBAL DEFAULT    8 realloc
  1537: 000d5780   492 OBJECT  GLOBAL DEFAULT   11 __p_type_syms
  1538: 000d5740    60 OBJECT  GLOBAL DEFAULT   11 __p_update_secti[...]
  1539: 00067c00   198 FUNC    GLOBAL DEFAULT    8 rpcb_getaddr
  1540: 00051100     0 FUNC    GLOBAL DEFAULT    8 __sys_setpgid
  1541: 000504a0     0 FUNC    WEAK   DEFAULT    8 _sigtimedwait
  1542: 00050500     0 FUNC    WEAK   DEFAULT    8 jail
  1543: 00034090   131 FUNC    GLOBAL DEFAULT    8 mac_prepare_type
  1544: 000ae450     0 FUNC    GLOBAL DEFAULT    8 __sys_setcontext
  1545: 0004fe20     0 FUNC    WEAK   DEFAULT    8 __mac_set_link
  1546: 000405f0    60 FUNC    GLOBAL DEFAULT    8 towupper
  1547: 00071500    76 FUNC    GLOBAL DEFAULT    8 key_gendes
  1548: 0004ff80     0 FUNC    WEAK   DEFAULT    8 ksem_close
  1549: 000c5290   105 FUNC    GLOBAL DEFAULT    8 __Bfree_D2A
  1550: 00025ed0   445 FUNC    GLOBAL DEFAULT    8 getrpcent
  1551: 00050560     0 FUNC    GLOBAL DEFAULT    8 __sys_sched_get_[...]
  1552: 000b1590   398 FUNC    GLOBAL DEFAULT    8 __rec_fmap
  1553: 00063b14     0 FUNC    GLOBAL DEFAULT    8 __sys_dup
  1554: 000c67b0    44 FUNC    GLOBAL DEFAULT    8 __cxa_atexit
  1555: 000aad90    97 FUNC    GLOBAL DEFAULT    8 _GBK_wcrtomb
  1556: 000d68b4     4 OBJECT  GLOBAL DEFAULT   11 _CurrentRuneLocale
  1557: 00034f30    97 FUNC    GLOBAL DEFAULT    8 acl_get_fd_np
  1558: 00043400   125 FUNC    GLOBAL DEFAULT    8 sysctlnametomib
  1559: 00050b20     0 FUNC    GLOBAL DEFAULT    8 __sys_shmdt
  1560: 00026298     0 FUNC    GLOBAL DEFAULT    8 __sys_sigreturn
  1561: 000aa7b0    27 FUNC    GLOBAL DEFAULT    8 _MSKanji_mbsinit
  1562: 000ae320   267 FUNC    WEAK   DEFAULT    8 makecontext
  1563: 000854ec     0 FUNC    WEAK   DEFAULT    8 _getrlimit
  1564: 000478f0    38 FUNC    GLOBAL DEFAULT    8 __isnanf
  1565: 0005e068     0 FUNC    WEAK   DEFAULT    8 _setuid
  1566: 00050f00     0 FUNC    WEAK   DEFAULT    8 _adjtime
  1567: 000359c0   100 FUNC    GLOBAL DEFAULT    8 acl_copy_entry
  1568: 000c7970    48 FUNC    WEAK   DEFAULT    8 pthread_cond_init
  1569: 000ba8c4     0 FUNC    GLOBAL DEFAULT    8 __sys_stat
  1570: 000c285c     0 FUNC    GLOBAL DEFAULT    8 bcopy
  1571: 00020280    26 FUNC    GLOBAL DEFAULT    8 remque
  1572: 0008a3e0    52 FUNC    GLOBAL DEFAULT    8 strtok
  1573: 0003dca0   154 FUNC    GLOBAL DEFAULT    8 towctrans
  1574: 000ae2d0    68 FUNC    GLOBAL DEFAULT    8 _ctx_done
  1575: 0005a770   212 FUNC    GLOBAL DEFAULT    8 link_ntoa
  1576: 0006ff60   118 FUNC    GLOBAL DEFAULT    8 getpeereid
  1577: 0004fba0     0 FUNC    WEAK   DEFAULT    8 extattr_list_link
  1578: 000c6420    36 FUNC    GLOBAL DEFAULT    8 sigfillset
  1579: 000a8a00   114 FUNC    GLOBAL DEFAULT    8 _UTF8_init
  1580: 00024224     0 FUNC    GLOBAL DEFAULT    8 memcmp
  1581: 0006c900     0 FUNC    WEAK   DEFAULT    8 listen
  1582: 00050fc0     0 FUNC    WEAK   DEFAULT    8 _setregid
  1583: 000a2c7c     0 FUNC    GLOBAL DEFAULT    8 __sys_connect
  1584: 0006e840   135 FUNC    GLOBAL DEFAULT    8 svcerr_noprog
  1585: 00050560     0 FUNC    WEAK   DEFAULT    8 sched_get_priori[...]
  1586: 000a02a0    52 FUNC    GLOBAL DEFAULT    8 _gethostbynisname
  1587: 00024930   139 FUNC    GLOBAL DEFAULT    8 uuid_equal
  1588: 00045490   222 FUNC    GLOBAL DEFAULT    8 __sem_close
  1589: 00097250    47 FUNC    WEAK   DEFAULT    8 p_query
  1590: 00068970    59 FUNC    GLOBAL DEFAULT    8 svcudp_bufcreate
  1591: 00050e80     0 FUNC    WEAK   DEFAULT    8 lgetfh
  1592: 00087ec0   237 FUNC    GLOBAL DEFAULT    8 xdr_opaque
  1593: 0003aec0   349 FUNC    GLOBAL DEFAULT    8 __nss_compat_get[...]
  1594: 00041f10    87 FUNC    GLOBAL DEFAULT    8 wordfree
  1595: 000aac50    27 FUNC    GLOBAL DEFAULT    8 _GBK_mbsinit
  1596: 000b0dd0   264 FUNC    GLOBAL DEFAULT    8 fdopen
  1597: 000598d0   145 FUNC    GLOBAL DEFAULT    8 acl_valid_link_np
  1598: 000d6d80   264 OBJECT  GLOBAL DEFAULT   11 __sF
  1599: 0004fd80     0 FUNC    WEAK   DEFAULT    8 swapcontext
  1600: 0004fcc0     0 FUNC    WEAK   DEFAULT    8 thr_create
  1601: 0005e0a8     0 FUNC    WEAK   DEFAULT    8 fork
  1602: 000761a0   247 FUNC    GLOBAL DEFAULT    8 sscanf
  1603: 000a7420   119 FUNC    GLOBAL DEFAULT    8 __inet_ntoa
  1604: 000b03f8     0 FUNC    GLOBAL DEFAULT    8 __sys___sysctl
  1605: 0005da40    59 FUNC    GLOBAL DEFAULT    8 execv
  1606: 000a60e0   137 FUNC    GLOBAL DEFAULT    8 __res_mailok
  1607: 0007c618     0 FUNC    GLOBAL DEFAULT    8 __sys_geteuid
  1608: 00050e00     0 FUNC    WEAK   DEFAULT    8 msgsys
  1609: 0004fec0     0 FUNC    WEAK   DEFAULT    8 ksem_unlink
  1610: 00050fa0     0 FUNC    GLOBAL DEFAULT    8 __sys_rename
  1611: 00043e90   114 FUNC    GLOBAL DEFAULT    8 statvfs
  1612: 000406d0    79 FUNC    GLOBAL DEFAULT    8 isalpha
  1613: 000d2900    40 OBJECT  GLOBAL DEFAULT   10 __bigtens_D2A
  1614: 00050540     0 FUNC    WEAK   DEFAULT    8 _sched_rr_get_in[...]
  1615: 0007ade0    46 FUNC    GLOBAL DEFAULT    8 getgrent
  1616: 0004efe0    71 FUNC    GLOBAL DEFAULT    8 encrypt
  1617: 0001e120    61 FUNC    GLOBAL DEFAULT    8 wcscspn
  1618: 000a02e0    62 FUNC    GLOBAL DEFAULT    8 _gethostbynisaddr
  1619: 0003e260   483 FUNC    GLOBAL DEFAULT    8 wcstoul
  1620: 000c5d30    34 FUNC    GLOBAL DEFAULT    8 __strcp_D2A
  1621: 000c6d00   349 FUNC    GLOBAL DEFAULT    8 __sfp
  1622: 00050780     0 FUNC    WEAK   DEFAULT    8 setresuid
  1623: 00063b20    61 FUNC    GLOBAL DEFAULT    8 strncat
  1624: 0005d9a0   149 FUNC    GLOBAL DEFAULT    8 execlp
  1625: 00024a30   299 FUNC    GLOBAL DEFAULT    8 uuid_compare
  1626: 000a7b80   108 FUNC    GLOBAL DEFAULT    8 __inet_ntop
  1627: 0004fb80     0 FUNC    WEAK   DEFAULT    8 kse_switchin
  1628: 00085320   128 FUNC    GLOBAL DEFAULT    8 sl_init
  1629: 00084650   149 FUNC    GLOBAL DEFAULT    8 hesiod_resolve
  1630: 00050760     0 FUNC    WEAK   DEFAULT    8 _setresgid
  1631: 00045600   170 FUNC    WEAK   DEFAULT    8 sem_trywait
  1632: 000dd1ac     4 OBJECT  GLOBAL DEFAULT   18 proglst_lock
  1633: 0005dfe8     0 FUNC    WEAK   DEFAULT    8 ___getcwd
  1634: 00050bc0     0 FUNC    GLOBAL DEFAULT    8 __sys_msgget
  1635: 000502c0     0 FUNC    WEAK   DEFAULT    8 extattr_set_fd
  1636: 000501e0     0 FUNC    WEAK   DEFAULT    8 _kse_exit
  1637: 000dd174     4 OBJECT  GLOBAL DEFAULT   18 authdes_lock
  1638: 00050ba0     0 FUNC    WEAK   DEFAULT    8 msgsnd
  1639: 000c64f0     0 FUNC    WEAK   DEFAULT    8 sigaction
  1640: 00047810    91 FUNC    GLOBAL DEFAULT    8 lcong48
  1641: 00068d80   412 FUNC    GLOBAL DEFAULT    8 clntunix_create
  1642: 0004ff20     0 FUNC    WEAK   DEFAULT    8 _ksem_trywait
  1643: 000b5f40   256 FUNC    GLOBAL DEFAULT    8 __expand_table
  1644: 00024140     0 FUNC    GLOBAL DEFAULT    8 wcschr
  1645: 000ebef4     4 OBJECT  GLOBAL DEFAULT   18 _nsyytext
  1646: 00036d60   259 FUNC    GLOBAL DEFAULT    8 inet6_rth_reverse
  1647: 00081d60   256 FUNC    GLOBAL DEFAULT    8 xdr_callhdr
  1648: 000a6c00   126 FUNC    GLOBAL DEFAULT    8 __ns_name_uncompress
  1649: 00045010    97 FUNC    GLOBAL DEFAULT    8 setdomainname
  1650: 00045770   150 FUNC    GLOBAL DEFAULT    8 __sem_getvalue
  1651: 00063af4     0 FUNC    WEAK   DEFAULT    8 _dup2
  1652: 0007fee0    36 FUNC    GLOBAL DEFAULT    8 __xdrrec_setnonblock
  1653: 000b1ea0     0 FUNC    GLOBAL DEFAULT    8 __sys_munmap
  1654: 00044100    75 FUNC    GLOBAL DEFAULT    8 srand48
  1655: 000892f0   163 FUNC    GLOBAL DEFAULT    8 endnetpath
  1656: 00090e40  4013 FUNC    GLOBAL DEFAULT    8 __res_init
  1657: 000a8fa0   396 FUNC    GLOBAL DEFAULT    8 _UTF8_wcsnrtombs
  1658: 00089940   821 FUNC    GLOBAL DEFAULT    8 getnetconfigent
  1659: 0005f6a4     0 FUNC    GLOBAL DEFAULT    8 _brk
  1660: 000c84d0    53 FUNC    GLOBAL DEFAULT    8 __sread
  1661: 00025a40   211 FUNC    GLOBAL DEFAULT    8 getrpcport
  1662: 00088680    50 FUNC    GLOBAL DEFAULT    8 errc
  1663: 0004f690    73 FUNC    GLOBAL DEFAULT    8 killpg
  1664: 000acff0   283 FUNC    GLOBAL DEFAULT    8 fread
  1665: 00050be0     0 FUNC    WEAK   DEFAULT    8 _msgctl
  1666: 000d68b8     4 OBJECT  GLOBAL DEFAULT   11 __mbrtowc
  1667: 0009d7a0   110 FUNC    GLOBAL DEFAULT    8 _nsyy_switch_to_[...]
  1668: 000503c0     0 FUNC    GLOBAL DEFAULT    8 __sys___acl_delete_fd
  1669: 0006aa00   587 FUNC    GLOBAL DEFAULT    8 svc_dg_enablecache
  1670: 00040250    79 FUNC    GLOBAL DEFAULT    8 iswideogram
  1671: 000dd1b4     4 OBJECT  GLOBAL DEFAULT   18 svcraw_lock
  1672: 00042cd0   144 FUNC    GLOBAL DEFAULT    8 ualarm
  1673: 00050ba0     0 FUNC    GLOBAL DEFAULT    8 __sys_msgsnd
  1674: 00042e40   221 FUNC    GLOBAL DEFAULT    8 ttyname_r
  1675: 000d4764     4 OBJECT  GLOBAL DEFAULT   11 _yplib_timeout
  1676: 00050aa0     0 FUNC    WEAK   DEFAULT    8 _clock_getres
  1677: 00026298     0 FUNC    WEAK   DEFAULT    8 sigreturn
  1678: 00069d00   450 FUNC    GLOBAL DEFAULT    8 svc_create
  1679: 0003c350    86 FUNC    WEAK   DEFAULT    8 inet_net_ntop
  1680: 00035690   152 FUNC    GLOBAL DEFAULT    8 acl_create_entry
  1681: 00050520     0 FUNC    WEAK   DEFAULT    8 kldsym
  1682: 00050260     0 FUNC    WEAK   DEFAULT    8 ___setugid
  1683: 000ba8e4     0 FUNC    GLOBAL DEFAULT    8 __sys_mkdir
  1684: 0009f030   475 FUNC    WEAK   DEFAULT    8 inet_network
  1685: 00059180   141 FUNC    GLOBAL DEFAULT    8 __ungetwc
  1686: 00050300     0 FUNC    GLOBAL DEFAULT    8 __sys_getresuid
  1687: 00040f00   333 FUNC    GLOBAL DEFAULT    8 monstartup
  1688: 000b11f0   451 FUNC    GLOBAL DEFAULT    8 __rec_fpipe
  1689: 000d4754     4 OBJECT  GLOBAL DEFAULT   11 __malloc_lock
  1690: 00028850    49 FUNC    GLOBAL DEFAULT    8 fwscanf
  1691: 000a2be0    43 FUNC    WEAK   DEFAULT    8 dlsym
  1692: 00045600   170 FUNC    GLOBAL DEFAULT    8 __sem_trywait
  1693: 0005f808     0 FUNC    GLOBAL DEFAULT    8 sbrk
  1694: 000ebf10     4 OBJECT  GLOBAL DEFAULT   18 __collate_substi[...]
  1695: 00049fc0   154 FUNC    GLOBAL DEFAULT    8 getlogin_r
  1696: 00051bd0     0 FUNC    GLOBAL DEFAULT    8 __sys_pipe
  1697: 000335e0    35 FUNC    GLOBAL DEFAULT    8 mac_set_proc
  1698: 000ac630    97 FUNC    GLOBAL DEFAULT    8 strdup
  1699: 000c8160    44 FUNC    WEAK   DEFAULT    8 _pthread_rwlock_[...]
  1700: 00044570   322 FUNC    GLOBAL DEFAULT    8 getmode
  1701: 00051000     0 FUNC    WEAK   DEFAULT    8 _fchmod
  1702: 000a74e0   498 FUNC    WEAK   DEFAULT    8 inet_aton
  1703: 0004c420    64 FUNC    GLOBAL DEFAULT    8 getfsent
  1704: 000500a0     0 FUNC    WEAK   DEFAULT    8 __mac_set_file
  1705: 00026520     8 FUNC    GLOBAL DEFAULT    8 _time_to_int
  1706: 000507c0     0 FUNC    WEAK   DEFAULT    8 kldfirstmod
  1707: 00063cf0    65 FUNC    GLOBAL DEFAULT    8 xdr_valdat
  1708: 00097a70   104 FUNC    GLOBAL DEFAULT    8 __sym_ston
  1709: 00096ed0   204 FUNC    GLOBAL DEFAULT    8 __fp_resstat
  1710: 0001f210   706 FUNC    GLOBAL DEFAULT    8 strtoull
  1711: 0009f3d0    34 FUNC    GLOBAL DEFAULT    8 endhostent
  1712: 000302c0   771 FUNC    GLOBAL DEFAULT    8 regcomp
  1713: 000a2fc4     0 FUNC    GLOBAL DEFAULT    8 index
  1714: 00063eb0   141 FUNC    GLOBAL DEFAULT    8 xdr_ypreq_xfr
  1715: 00050b40     0 FUNC    GLOBAL DEFAULT    8 __sys_shmctl
  1716: 000a5f10    63 FUNC    GLOBAL DEFAULT    8 __dn_comp
  1717: 00050c60     0 FUNC    WEAK   DEFAULT    8 _getpgid
  1718: 00051220     0 FUNC    WEAK   DEFAULT    8 symlink
  1719: 00040aa0    76 FUNC    GLOBAL DEFAULT    8 isrune
  1720: 000ba904     0 FUNC    WEAK   DEFAULT    8 gettimeofday
  1721: 00042d60   152 FUNC    GLOBAL DEFAULT    8 ttyslot
  1722: 0004fb60     0 FUNC    WEAK   DEFAULT    8 ksem_timedwait
  1723: 0004fde0     0 FUNC    WEAK   DEFAULT    8 _extattr_get_link
  1724: 000ae450     0 FUNC    WEAK   DEFAULT    8 setcontext
  1725: 0004fe60     0 FUNC    WEAK   DEFAULT    8 ___mac_get_pid
  1726: 000264b0     8 FUNC    GLOBAL DEFAULT    8 _time_to_time32
  1727: 000ad110   226 FUNC    GLOBAL DEFAULT    8 fopen
  1728: 000e9ea4     4 OBJECT  GLOBAL DEFAULT   18 __isthreaded
  1729: 000c8e48     0 FUNC    GLOBAL DEFAULT    8 __sys_write
  1730: 00062580   479 FUNC    GLOBAL DEFAULT    8 yp_first
  1731: 000d8300     0 NOTYPE  GLOBAL DEFAULT  ABS __bss_start
  1732: 00040db0   331 FUNC    GLOBAL DEFAULT    8 .mcount
  1733: 000a59c0   160 FUNC    GLOBAL DEFAULT    8 asctime_r
  1734: 0001dfc0    88 FUNC    GLOBAL DEFAULT    8 wcsncat
  1735: 00050fe0     0 FUNC    WEAK   DEFAULT    8 setreuid
  1736: 00023b10   637 FUNC    GLOBAL DEFAULT    8 getopt
  1737: 00050ee0     0 FUNC    WEAK   DEFAULT    8 _setsid
  1738: 000b22e0   539 FUNC    GLOBAL DEFAULT    8 __rec_search
  1739: 000aae80   326 FUNC    GLOBAL DEFAULT    8 _GB2312_mbrtowc
  1740: 000a9ee0  1470 FUNC    GLOBAL DEFAULT    8 _Read_RuneMagi
  1741: 000a4630   293 FUNC    GLOBAL DEFAULT    8 localtime
  1742: 0004fb80     0 FUNC    GLOBAL DEFAULT    8 __sys_kse_switchin
  1743: 00043c80   392 FUNC    GLOBAL DEFAULT    8 strtofflags
  1744: 00028470    47 FUNC    GLOBAL DEFAULT    8 putwchar
  1745: 000c8444     0 FUNC    GLOBAL DEFAULT    8 memset
  1746: 000416a0    35 FUNC    GLOBAL DEFAULT    8 _set_tp
  1747: 00072fd0   317 FUNC    GLOBAL DEFAULT    8 netname2host
  1748: 0005aaa0   692 FUNC    GLOBAL DEFAULT    8 wcstoumax
  1749: 0004c820  1203 FUNC    GLOBAL DEFAULT    8 fnmatch
  1750: 000af4f8     0 FUNC    WEAK   DEFAULT    8 _fstatfs
  1751: 000d02e0    48 OBJECT  GLOBAL DEFAULT   10 _nsyylhs
  1752: 000988f0   856 FUNC    GLOBAL DEFAULT    8 __loc_ntoa
  1753: 00088600    59 FUNC    WEAK   DEFAULT    8 err
  1754: 000508a0     0 FUNC    WEAK   DEFAULT    8 modfnext
  1755: 00050bc0     0 FUNC    WEAK   DEFAULT    8 _msgget
  1756: 00051440     0 FUNC    WEAK   DEFAULT    8 _link
  1757: 000263d0    43 FUNC    GLOBAL DEFAULT    8 _amd64_set_fsbase
  1758: 0008bf00    96 FUNC    WEAK   DEFAULT    8 _res_close
  1759: 0004fde0     0 FUNC    GLOBAL DEFAULT    8 __sys_extattr_ge[...]
  1760: 00061870   114 FUNC    GLOBAL DEFAULT    8 ypbinderr_string
  1761: 0003f390    86 FUNC    GLOBAL DEFAULT    8 __wcwidth
  1762: 000ba330   435 FUNC    GLOBAL DEFAULT    8 __bt_dleaf
  1763: 00050920     0 FUNC    WEAK   DEFAULT    8 fhopen
  1764: 00050380     0 FUNC    WEAK   DEFAULT    8 extattr_set_file
  1765: 000c8b20    52 FUNC    GLOBAL DEFAULT    8 cfmakeraw
  1766: 0007c5f8     0 FUNC    WEAK   DEFAULT    8 _bind
  1767: 0007a930    88 FUNC    GLOBAL DEFAULT    8 setgroupent
  1768: 0004a470   310 FUNC    GLOBAL DEFAULT    8 ftw
  1769: 000476f0   276 FUNC    GLOBAL DEFAULT    8 lockf
  1770: 00043140     5 FUNC    GLOBAL DEFAULT    8 _init_tls
  1771: 000812e0   367 FUNC    GLOBAL DEFAULT    8 __rpc_taddr2uaddr_af
  1772: 000c7a00    41 FUNC    WEAK   DEFAULT    8 _pthread_cond_signal
  1773: 000c56b0   360 FUNC    GLOBAL DEFAULT    8 __pow5mult_D2A
  1774: 0001de70    73 FUNC    GLOBAL DEFAULT    8 wcsspn
  1775: 000c7ac0    41 FUNC    WEAK   DEFAULT    8 _pthread_getspecific
  1776: 000507a0     0 FUNC    WEAK   DEFAULT    8 getsid
  1777: 000502a0     0 FUNC    WEAK   DEFAULT    8 extattr_get_fd
  1778: 000500c0     0 FUNC    WEAK   DEFAULT    8 __mac_set_fd
  1779: 000ad350    70 FUNC    GLOBAL DEFAULT    8 ftell
  1780: 000a6c80   115 FUNC    GLOBAL DEFAULT    8 __ns_name_compress
  1781: 000a7ac0   191 FUNC    GLOBAL DEFAULT    8 __swbuf
  1782: 00020e40    25 FUNC    GLOBAL DEFAULT    8 srand
  1783: 0004f620    98 FUNC    GLOBAL DEFAULT    8 sethostid
  1784: 00050820     0 FUNC    WEAK   DEFAULT    8 _kldfind
  1785: 0001e5c0   392 FUNC    GLOBAL DEFAULT    8 strxfrm
  1786: 000ad790    38 FUNC    GLOBAL DEFAULT    8 __get_current_nu[...]
  1787: 00034ab0   108 FUNC    GLOBAL DEFAULT    8 acl_set_fd
  1788: 0001f520  1933 FUNC    GLOBAL DEFAULT    8 strfmon
  1789: 000c06a0   339 FUNC    GLOBAL DEFAULT    8 __bt_seq
  1790: 000557f0   109 FUNC    GLOBAL DEFAULT    8 vfwprintf
  1791: 000dd1a8     4 OBJECT  GLOBAL DEFAULT   18 portnum_lock
  1792: 000ad2c0   132 FUNC    GLOBAL DEFAULT    8 strlcat
  1793: 0005bb30    78 FUNC    GLOBAL DEFAULT    8 mbsrtowcs
  1794: 000b19a0   277 FUNC    GLOBAL DEFAULT    8 __rec_dleaf
  1795: 000d4a00    40 OBJECT  GLOBAL DEFAULT   11 pwdb_versions
  1796: 000c8ee4     0 FUNC    GLOBAL DEFAULT    8 __sys___syscall
  1797: 000c78a0     5 FUNC    WEAK   DEFAULT    8 _spinlock_debug
  1798: 000c7d60    41 FUNC    WEAK   DEFAULT    8 _pthread_mutex_t[...]
  1799: 0005dfa8     0 FUNC    WEAK   DEFAULT    8 ___acl_aclcheck_fd
  1800: 0007c7b0  1522 FUNC    GLOBAL DEFAULT    8 clnt_vc_create
  1801: 00064700   177 FUNC    GLOBAL DEFAULT    8 authdes_seccreate
  1802: 000870a0  1514 FUNC    GLOBAL DEFAULT    8 __gethex_D2A
  1803: 0003dc20   117 FUNC    GLOBAL DEFAULT    8 wctype
  1804: 00050220     0 FUNC    WEAK   DEFAULT    8 _eaccess
  1805: 00029370    80 FUNC    GLOBAL DEFAULT    8 clearerr
  1806: 00050a00     0 FUNC    WEAK   DEFAULT    8 _lchmod
  1807: 0009e390    67 FUNC    GLOBAL DEFAULT    8 _endnethtent
  1808: 0009d8f0    87 FUNC    GLOBAL DEFAULT    8 _nsyy_delete_buffer
  1809: 000509a0     0 FUNC    WEAK   DEFAULT    8 netbsd_msync
  1810: 00050a20     0 FUNC    GLOBAL DEFAULT    8 __sys_getdents
  1811: 000c8590    39 FUNC    GLOBAL DEFAULT    8 __sclose
  1812: 0007aa60   135 FUNC    GLOBAL DEFAULT    8 getgrnam_r
  1813: 000507e0     0 FUNC    WEAK   DEFAULT    8 kldstat
  1814: 000209c0   427 FUNC    GLOBAL DEFAULT    8 initstate
  1815: 00050460     0 FUNC    WEAK   DEFAULT    8 ___acl_get_file
  1816: 00046ed0    57 FUNC    GLOBAL DEFAULT    8 __elf_is_okay__
  1817: 000b2030   269 FUNC    GLOBAL DEFAULT    8 fclose
  1818: 000508c0     0 FUNC    WEAK   DEFAULT    8 _modstat
  1819: 000c7be0    33 FUNC    WEAK   DEFAULT    8 _pthread_main_np
  1820: 00022900   462 FUNC    GLOBAL DEFAULT    8 grantpt
  1821: 000287c0   137 FUNC    GLOBAL DEFAULT    8 getchar
  1822: 00088180   308 FUNC    GLOBAL DEFAULT    8 xdr_string
  1823: 000369dc     0 FUNC    WEAK   DEFAULT    8 ntohs
  1824: 000c7eb0    44 FUNC    WEAK   DEFAULT    8 pthread_mutexatt[...]
  1825: 000a7420   119 FUNC    WEAK   DEFAULT    8 inet_ntoa
  1826: 000512e0     0 FUNC    WEAK   DEFAULT    8 getppid
  1827: 00065260   173 FUNC    GLOBAL DEFAULT    8 user2netname
  1828: 000513a0     0 FUNC    WEAK   DEFAULT    8 _chown
  1829: 000c88e0    50 FUNC    GLOBAL DEFAULT    8 tcgetattr
  1830: 000a784c     0 FUNC    WEAK   DEFAULT    8 _access
  1831: 000d6b00   356 OBJECT  GLOBAL DEFAULT   11 sys_errlist
  1832: 0008fe80   157 FUNC    GLOBAL DEFAULT    8 getservbyport
  1833: 0004ff80     0 FUNC    WEAK   DEFAULT    8 _ksem_close
